price,location,brand,model,km_driven,vehicle_type,engine_capacity,origin,age,brand_model,description,xe_zin,xe_da_thay_doi,xe_co,xe_pkl,xe_chinh_chu,xe_nang_cap,log_km,km_per_year,vehicle_type_num,engine_capacity_num,origin_num,is_outlier,cluster,cluster_label
7.5,Quận 12,Yamaha,Sirius,14000,Xe số,100 - 175 cc,Việt Nam,12,Yamaha Sirius,bán xe sirius tình trạng xe chạy tốt máy nồi chạy tốt chỉ có dàn áo cũ thay áo mới là còn mới đẹp giấy tờ đúng chủ còn đầy đủ bớt cà phê nhiệt tình muốn mua,False,False,False,False,False,True,9.546884034617925,1076.923076923077,2,0,6,False,5,Tay Ga - Đã Nâng Cấp
45.0,Quận 12,Honda,Air Blade,50000,Tay ga,100 - 175 cc,Việt Nam,1,Honda Air Blade,xe honda air blade chính chủ chính chủ cần bán xe air blade chính chủ chính chủ mới mua xe còn mới xe chính chủ biển số tphcm,False,False,False,False,True,False,10.819798284210286,25000.0,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
9.8,Quận 12,Honda,Vision,25000,Tay ga,100 - 175 cc,Other,13,Honda Vision,vision cựcngon xe còn mới đẹp bao êm ái chạy mạnh bền đi liền em bán chiếc vision biển bình dương xe còn mới đẹp chạy bao ngon máy móc êm ái ru không kêu không hú vision quốc dân ai cũng chạy được máy móc bao ngon bền các chức năng ok đề nhẹ nhàng êm ái ái lên xinhan kèn đủ cả mua về chạy liền khỏi tốn tiền sửa chữa giấy giấy đăng ký gốc đàng hoàng yên tâm mua bán tại nhà,False,True,False,False,False,False,10.12667110305036,1785.7142857142858,1,0,3,False,10,Tay Ga Phổ Thông - Đại Trà
6.6,Quận 12,Yamaha,Sirius,25000,Xe số,100 - 175 cc,Other,13,Yamaha Sirius,sirius hãng vận hành chạy tốt động cơ êm ái ái bền đi liền điện đề đủ anh em tiền ít muốn kiếm xe ngon bền còn mới đẹp rẻ alo em nha em bán chiếc sirius biển tình trạng xe chạy ngon mạnh nhích ga nhẹ giọoc liền nha các chức năng ok hoạt động chạy tốt đề kèn xi nhan ok đu tóm lại mua chạy liền giấy đăng ký gốc đàng hoàng yên tâm,False,False,False,False,False,False,10.12667110305036,1785.7142857142858,2,0,3,False,10,Tay Ga Phổ Thông - Đại Trà
32.0,Quận 12,Piaggio,GTS,26000,Tay ga,100 - 175 cc,Việt Nam,9,Piaggio GTS,gts vie đời biển số thành phố chính chủ mình cần bán xe piaggio vespa gts vie đăng ký năm như hình chụp xe biển số thành phố giấy tờ đầy đủ chính chủ cá nhân của mình quãng đường chuấn khuyến mãi xe máy nguyên bản êm ái chạy ngon không ra khói không hú láp sạch sẽ không nhớt nhao xe dọn mới full mới có chụp hình anh chị xem kỉ dùm em xe đi kí thay nhớt vệ sinh định kì cam kết xe thật hình thật đúng như mô tả cam kết hoàn tiền nếu phát hiện xe gian xe ăn cắp đối với những xe bán bao tranh chấp kcc chéo chủ giá mình bán vnđ xem xe trực tiếp tại nhà địa chỉ trường chinh phường tân thới nhất quận,True,True,False,False,True,True,10.165890277802454,2600.0,1,0,6,False,5,Tay Ga - Đã Nâng Cấp
3.2,Quận 12,Honda,other,25000,Xe số,100 - 175 cc,Other,16,Honda other,xe bán máy đam san hàn quốc đè kèn xinhan giấy đăng ký đủ anh em kiếm xe cày cuốc giấy tờ đầy đủ máy móc em ngon rẻ alo em nhé em bán chiếc future hàn quốc đam san máy móc êm ái ru đề kèn xi nhan đầy đủ giấy đăng ký gốc đàng hoàng anh em nào kiếm ngon rẻ bền alo em nhé,False,False,False,False,False,False,10.12667110305036,1470.5882352941176,2,0,3,False,1,Xe Số Cũ - Giá Rẻ
28.0,Quận 12,Daelim,other,47625,Tay côn/Moto,100 - 175 cc,Hàn Quốc,4,Daelim other,xe daelim xe chính chủ kí giấy mua bán hoặc rút gốc đều đc động cơ êm ái ái xe gia đình đi liên hệ chính chủ,False,False,False,False,True,False,10.771134109583889,9525.0,0,0,0,False,8,Tay Ga - Chính Chủ (Không Zin)
20.0,Quận 12,Suzuki,Raider,43000,Tay côn/Moto,100 - 175 cc,Other,8,Suzuki Raider,bán con xe raider fi tem xanh lốc vàng còn mới đẹp bán nhanh con xe raider fi tem xanh lốc vàng nguyên bản còn mới đẹp rất mới xà beng xe trùm mền ít đi và rất kỹ nên còn mới tinh máy móc chạy êm ái ru hơn chó thuở biển sài gòn quận gò vấp chính chủ sang tên s anh em đam mê kết nối hãy gọi em nhanh gọn lẹ,True,False,False,False,True,False,10.668978650219241,4777.777777777777,0,0,3,False,2,Tay Ga Zin - Chính Chủ
22.5,Quận 12,Honda,Air Blade,70000,Tay ga,100 - 175 cc,Việt Nam,9,Honda Air Blade,honda airblade fi chính chủ cần bán honda airblade fi chính chủ biển số thành phố máy móc nguyên nguyên bản êm ái ru ngoại hình còn mới đẹp mới máy nguyên bản chưa chẻ giá vnđ còn thương lượng,True,False,False,False,True,False,11.156264806643742,7000.0,1,0,6,False,2,Tay Ga Zin - Chính Chủ
16.8,Quận 12,Honda,Winner,48000,Xe số,100 - 175 cc,Việt Nam,7,Honda Winner,winner winner v đăng ký cuối giấy tờ đầy đủ biển số thành phố chủ hết ký giao cmc bộ hồ sơ công chứng máy zz lòng ycs tuoring lực bền ecu brt dàn áo còn mới đẹp tem sơn bấm đề là nổ điện đèn đầy đủ giá x xxx bớt lộc,False,False,False,False,False,False,10.778977123006351,6000.0,2,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
25.0,Quận 12,Suzuki,Satria,28000,Tay côn/Moto,100 - 175 cc,Other,5,Suzuki Satria,xe nguyên bản xe nguyên bản may nguyên bản co cả bánh nguyên bản của xe,True,False,False,False,False,False,10.239995502805316,4666.666666666667,0,0,3,False,9,Tay Ga - Zin (Không Chính Chủ)
15.0,Quận 12,Honda,Winner,60000,Tay côn/Moto,100 - 175 cc,Việt Nam,9,Honda Winner,winner v biển số thành phố chính chủ xe nhà dư không dùng chia lại cho bạn nào có nhu cầu đi lại xe biển số thành phố chính chủ kí giấy mua bán xe đi bình thường không hao xăng đầy bình không không đi khuyến mãi xe có lên một số đồ chơi cơ bản giứp xe chạy an toàn như heo dầu trước sau pát cnc tay côn cnc fixxx giá còn mới đẹp cho anh em nhanh gọn,False,False,False,False,True,True,11.002116507732017,6000.0,0,0,6,False,5,Tay Ga - Đã Nâng Cấp
15.0,Quận 12,Honda,Blade,13000,Xe số,50 - 100 cc,Việt Nam,4,Honda Blade,xe wave balde đã có đồ chơi cơ bản chính chủ bán xe chạy rất kỹ có vào vài món đồ chơi,False,False,False,False,True,True,9.472781556562168,2600.0,2,1,6,False,5,Tay Ga - Đã Nâng Cấp
9.5,Quận 12,Piaggio,LX,50000,Tay ga,100 - 175 cc,Other,13,Piaggio LX,bán xe vetspa lx phun xăng điện tủ nhà dư xe nên cần bán xe vespa lx xe phun xăng điện tử xe liền lạc động cơ êm ái ái biển số tp,False,False,False,False,False,False,10.819798284210286,3571.4285714285716,1,0,3,False,10,Tay Ga Phổ Thông - Đại Trà
2.5,Quận 12,Honda,67,5489,Xe số,50 - 100 cc,Việt Nam,18,Honda 67,xe cub cần nhượng lại cho ai cần xe đầy đủ giấy tờ,False,False,False,False,False,False,8.610683534503575,288.89473684210526,2,1,6,False,1,Xe Số Cũ - Giá Rẻ
48.0,Quận 12,Piaggio,Liberty,6000,Tay ga,100 - 175 cc,Other,1,Piaggio Liberty,lyberty s lget abs khuyến mãi chính chủ tp hcm xe chính chủ nữ chạy nhà nhiều xe ít dùng tới xe chạy kỹ mới liên hệ số điện thoại,False,False,False,False,True,False,8.699681400989514,3000.0,1,0,3,False,8,Tay Ga - Chính Chủ (Không Zin)
12.0,Quận 12,Yamaha,Sirius,35400,Xe số,100 - 175 cc,Việt Nam,8,Yamaha Sirius,sirius xe sirius fi xe chạy yêm về dọn lại dàn áo là như mới xe chính chủ sg,False,False,False,False,True,True,10.474495347310453,3933.3333333333335,2,0,6,False,5,Tay Ga - Đã Nâng Cấp
25.0,Quận 12,Yamaha,Exciter,100000,Tay côn/Moto,100 - 175 cc,Nhật Bản,4,Yamaha Exciter,chuyển xe côn qua xe số xe đi hơn khuyến mãi dàn áo củ trầy bể vài chỗ xe nguyên bản chính chủ,True,False,False,False,True,False,11.51293546492023,20000.0,0,0,2,False,2,Tay Ga Zin - Chính Chủ
20.5,Quận 12,Honda,Winner X,22000,Tay côn/Moto,100 - 175 cc,Việt Nam,3,Honda Winner X,honda winer x v xe máy móc êm ái nguyên bản nguyên con chưa rớt đầu về chỉ việc đổ nhớt vào chạy dán áo bọc keo còn khá còn mới đẹp xe chính chủ quãng đường khuyến mãi biển số tp ace mua liên hệ để ép giá,True,False,False,False,True,False,9.99884318585288,5500.0,0,0,6,False,2,Tay Ga Zin - Chính Chủ
35.0,Quận 12,Honda,PCX,48000,Tay ga,100 - 175 cc,Việt Nam,8,Honda PCX,honda pcx honda long chuot moiq w xuất sứ việt nam mới hết bảo hành ds phường tphcm nam bao tri t lần giấy tö chính chủ,False,False,False,False,True,False,10.778977123006351,5333.333333333333,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
9.3,Quận 12,Honda,Blade,25000,Xe số,100 - 175 cc,Other,7,Honda Blade,blade căn cước công dân chủ máy nguyên bản xe còn mới đẹp chạy liền êm ái ru em đăng bán chiếc xe blade biển bình phước đăng ký máy nguyên bản chưa sửa chữa có căn cước công dân chủ xe nên yên tâm không lo trộm cắp nha động cơ êm ái ái ru không hư hao hỏng hóc gì các chức năng ô kê hết đề nhẹ nhàng êm ái ái lên xinhan kèn ok giấy đăng ký gốc đàng hoàng tóm lại mua về giọoc liền nha,True,True,False,False,True,False,10.12667110305036,3125.0,2,0,3,False,2,Tay Ga Zin - Chính Chủ
7.5,Quận 12,Honda,Air Blade,70000,Tay ga,100 - 175 cc,Other,18,Honda Air Blade,cần bán xe air blade động cơ êm ái ái do mình mới đổi xe nên cần bán lại xe air blade đời biển số gia lai xe hoạt động chạy tốt động cơ êm ái ái,False,False,False,False,False,False,11.156264806643742,3684.2105263157896,1,0,3,False,10,Tay Ga Phổ Thông - Đại Trà
45.0,Quận 12,Honda,SH Mode,4300,Tay ga,100 - 175 cc,Việt Nam,6,Honda SH Mode,xe honda sh mode cần bán lên đời anh chị quan tâm gọi e hiện trạng xe còn mới động cơ êm ái ái nguyên bản bao tets thợ xe thầy mua năm bà già đi chợ,True,False,False,False,False,False,8.366602832783736,614.2857142857143,1,0,6,False,9,Tay Ga - Zin (Không Chính Chủ)
13.8,Quận 12,Honda,Future,44,Xe số,100 - 175 cc,Việt Nam,24,Honda Future,honda future biển số thành phố đầu nồi chưa rớt nguyên bản nguyên con cần bán honda future đăng ký biển số thành phố nguyên nguyên bản xe máy móc nguyên bản đầu nồi chưa rớt máy thái đầu et mấy bao êm ái bao nhẹ dàn chân bạc nguyên bản bao đep chưa qua dậm tuốt niềng nguyên bản căm nguyên bản dàn áo nguyên bản mới tem nguyên bản mới ốc tán màu bao còn mới đẹp mọi chức năng hoạt động ok xe biển số thành phố trước mua của người anh nên không ký nay chủ xe đi nước ngoài rồi nên bán bao tranh chấp anh em sang tên làm thông tư nha giá triệu giảm giá xăng cộ anh em qua xem xe xem xe nguyễn văn quá quận,True,False,False,False,True,False,3.8066624897703196,1.76,2,0,6,False,6,Tay Ga - Mới/Ít Km
16.0,Quận 12,Yamaha,Exciter,20000,Tay côn/Moto,100 - 175 cc,Việt Nam,13,Yamaha Exciter,bán exciter đời do không có nhu cầu đi xe côn cần để lại cho anh em nào đam mê xe mới dọn tất cả đều còn mới hết xem xe ở quận,False,False,False,False,False,True,9.90353755128617,1428.5714285714287,0,0,6,False,5,Tay Ga - Đã Nâng Cấp
19.5,Quận 12,Yamaha,Exciter,25000,Tay côn/Moto,100 - 175 cc,Việt Nam,11,Yamaha Exciter,exciter số dư dùng cần bán exciter số biển số thành phố c máy bao nguyên bản chưa đụng chạm dàn áo còn mới đẹp còn đủ chìa đã lên sạc exciter cùm nvx real phuộc nhún rcb e đen ti vàng cùm nguyên bản phuộc nhún nguyên bản còn chính chủ công chứng phường s có giảm giá nhẹ cho anh em nhanh lẹ trên mạng nhiều xe triệu anh em trả giá thì khỏi nhắn tin mình mất tgian bên xem xem trực tiếp tại nhà quận,True,False,False,False,True,True,10.12667110305036,2083.3333333333335,0,0,6,False,5,Tay Ga - Đã Nâng Cấp
25.0,Quận 12,Honda,Air Blade,37000,Tay ga,100 - 175 cc,Việt Nam,7,Honda Air Blade,không dùng đến cần bán lại do nhu cầu không dùng đến cần bán lại cho bác nao cần đến e nó xe chính chủ máy móc nội thất còn mới giá còn giảm thêm tí nữa cho bác naod thiện chí,False,False,False,False,True,False,10.518700218288165,4625.0,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
4.4,Quận 12,Honda,other,1400,Xe số,50 - 100 cc,Trung Quốc,15,Honda other,xe wave nữ đi nhỏ em đổi xe cần bán lại em wave màu xanh còn mới đẹp số khung số máy trùng với giấy đăng ký xe anh em nào thiện chí alo em còn hỏi hỏi em không có thời gian trả lời nhiều nha hihi,False,False,False,False,False,False,7.244941546337007,87.5,2,1,5,False,1,Xe Số Cũ - Giá Rẻ
10.0,Quận 12,Honda,Wave,23000,Xe số,100 - 175 cc,Việt Nam,7,Honda Wave,wave a cần bán wave a như hình hình sao ngoài y vậy máy móc nguyên bản êm ái ru dàn áo liền lạc không bể vỡ giấy tờ đầy đủ không c viết giấy mua bán bao tranh chấp xem xe quận anh em thực sự cần alo e nhé hứa hẹn bỏ qa tránh làm mất thời gian đôi bên,True,False,False,False,False,False,10.043292972227004,2875.0,2,0,6,False,9,Tay Ga - Zin (Không Chính Chủ)
105.0,Quận 12,Honda,SH,10325,Tay ga,Trên 175 cc,Việt Nam,3,Honda SH,chính chủ cần bán honda sh i xe đc dán full xe xe đã làm vệ sinh nồi thay bình mới chính hãng lí do thay bình vì ít đi xe chính chủ bs sài gòn có sao nói vậy ai có nhu cầu mua thì gọi hoặc nhắn tin cho mình zalo sđt mình tên khánh trình quận cảm ơn ạ,False,False,False,False,True,False,9.242420265439595,2581.25,1,3,6,False,7,Tay Ga Nhỏ (<50cc) - Chính Chủ
21.95,Quận 12,Honda,Winner X,20000,Tay côn/Moto,100 - 175 cc,Việt Nam,4,Honda Winner X,winner x còn mới đẹp chính chủ có việc cần bán xe như hình xe còn mới đẹp còn keo bản abs chính chủ công chứng uỷ quyền đều được có giảm giá cho người thiện chí,True,False,False,False,True,False,9.90353755128617,4000.0,0,0,6,False,2,Tay Ga Zin - Chính Chủ
9.0,Quận 12,Honda,Future,24647,Xe số,100 - 175 cc,Other,25,Honda Future,xe future đời đầu chủ xe đời đầu chủ người chủ xe cũ theo thời gian mọi thứ hoạt động chạy tốt mua về đổ xăng đi cày ai có nhu cầu alo e để xem xe ạ cầu vượt quang trung quận,False,False,False,False,True,False,10.112451040276504,947.9615384615385,2,0,3,False,1,Xe Số Cũ - Giá Rẻ
15.0,Quận 12,Honda,Air Blade,20000,Tay ga,Trên 175 cc,Việt Nam,12,Honda Air Blade,cần thanh lý xe máy airblade cần bán xe máy airblade giấy đăng ký chính chủ biển số hcm,False,False,False,False,True,False,9.90353755128617,1538.4615384615386,1,3,6,False,7,Tay Ga Nhỏ (<50cc) - Chính Chủ
35.5,Quận 12,Honda,SH,3000,Tay ga,100 - 175 cc,Việt Nam,12,Honda SH,thanh lý xe honda sh tiệm cầm đồ xe sx up áo ý buôn bán trao gtcd bao tranh chấp,False,False,False,False,False,False,8.006700845440367,230.76923076923077,1,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
23.8,Quận 12,Honda,Air Blade,25000,Tay ga,100 - 175 cc,Việt Nam,6,Honda Air Blade,cần bân air blade cần thanh lý air blade như hình đời khoá smart key quãng đường không máy móc nguyên bản chưa chạm máy động cơ êm ái ái dàn áo liền lạc không bể vỡ trầy củ theo năm tháng giấy tờ đầy đủ hợp lệ bán bao tranh chấp tại nhà giao căn cước công dân chủ xe đầy đủ anh chị thiện chí mua liên hệ e nhé có nhận gl bù trừ tất cả loại xe khác,True,False,False,False,True,False,10.12667110305036,3571.4285714285716,1,0,6,False,2,Tay Ga Zin - Chính Chủ
45.0,Quận 12,Honda,Dream,28000,Xe số,50 - 100 cc,Thái Lan,2,Honda Dream,bán xe dream thái dọn từ trong ra ngoài xe tâm huyết,False,False,False,False,False,True,10.239995502805316,9333.333333333334,2,1,4,False,5,Tay Ga - Đã Nâng Cấp
23.8,Quận 12,Honda,Future,19500,Xe số,100 - 175 cc,Việt Nam,4,Honda Future,honda future đăng ký biển số thành phố ký ủy quyền biển số quận quãng đường khuyến mãi ngoại hình liền lạc không bể vỡ có trầy xước nhẹ up dáng wave i thái máy móc êm ái nhẹ chạy mượt mà nhanh mạnh xe lấy về chỉ đổ xăng vào chạy dạo phố giấy tờ ký ủy quyền hoặc mua bán bao công chứng xem xe cầm đồ thạnh lộc thương lượng phường thạnh lộc quận,False,False,False,False,False,False,9.87822102528824,3900.0,2,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
50.0,Quận 12,Honda,Vario,2300,Tay ga,100 - 175 cc,Việt Nam,0,Honda Vario,vario xxm c biển số thành phố cần bán xe như hình biển số thành phố c sang tên ngay quãng đường khuyến mãi mới tinh không vết trầy do dán keo nguyên xe dán cả nhựa nhám tiền nào của đó xe đăng ký cuối ai cần liên hệ e ạ tks,False,False,False,False,False,False,7.741099090035366,2300.0,1,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
